"cc_iso3c","ref_year","variable","value"
"HKG",2021,"gdb_company",31.054250000000003
"HKG",2021,"gdb_governance",34.940000000000005
"HKG",2021,"gdb_health",64.73666666666666
"HKG",2021,"gdb_integrity",32.08748681434599
"HKG",2021,"gdb_land",63.18112500000001
"HKG",2021,"gdb_procurement",58.93347500000001
"HKG",2021,"gdb_pubfin",63.147000000000006
"HND",2021,"gdb_capabilities",23.20333333333333
"HND",2021,"gdb_climate",0
"HND",2021,"gdb_company",8.719140625
"HND",2021,"gdb_governance",30.780000000000005
"HND",2021,"gdb_health",7.881666666666666
"HND",2021,"gdb_integrity",17.8659388185654
"HND",2021,"gdb_land",30.300875
"HND",2021,"gdb_procurement",53.69131875
"HND",2021,"gdb_pubfin",71.46105
"HRV",2021,"gdb_capabilities",19.795
"HRV",2021,"gdb_climate",6.272921
"HRV",2021,"gdb_company",71.143375
"HRV",2021,"gdb_governance",40.2
"HRV",2021,"gdb_health",57.25333333333333
"HRV",2021,"gdb_integrity",49.21285073839664
"HRV",2021,"gdb_land",49.96325
"HRV",2021,"gdb_procurement",53.978625
"HRV",2021,"gdb_pubfin",72.559825
"HTI",2021,"gdb_capabilities",0
"HTI",2021,"gdb_climate",8.47831875
"HTI",2021,"gdb_company",0
"HTI",2021,"gdb_governance",0
"HTI",2021,"gdb_health",10.833333333333332
"HTI",2021,"gdb_integrity",0
"HTI",2021,"gdb_land",20.677500000000002
"HTI",2021,"gdb_procurement",11.683175
"HTI",2021,"gdb_pubfin",24.474450000000004
"IDN",2021,"gdb_capabilities",47.12
"IDN",2021,"gdb_climate",37.733546
"IDN",2021,"gdb_company",34.774075
"IDN",2021,"gdb_governance",26.10000000000001
"IDN",2021,"gdb_health",23.53
"IDN",2021,"gdb_integrity",33.0774920886076
"IDN",2021,"gdb_land",40.142025
"IDN",2021,"gdb_procurement",66.42862499999998
"IDN",2021,"gdb_pubfin",80.9442
"IND",2021,"gdb_capabilities",55.36666666666666
"IND",2021,"gdb_climate",28.643802
"IND",2021,"gdb_company",64.67037499999999
"IND",2021,"gdb_governance",50.46
"IND",2021,"gdb_health",50.1055
"IND",2021,"gdb_integrity",35.12707542194094
"IND",2021,"gdb_land",35.932750000000006
"IND",2021,"gdb_procurement",41.717999999999996
"IND",2021,"gdb_pubfin",47.37375
"IRL",2021,"gdb_capabilities",73.56666666666666
"IRL",2021,"gdb_climate",22.498319499999997
"IRL",2021,"gdb_company",17.1900625
"IRL",2021,"gdb_governance",57.66000000000001
"IRL",2021,"gdb_health",42.54
"IRL",2021,"gdb_integrity",37.64291930379748
"IRL",2021,"gdb_land",41.85
"IRL",2021,"gdb_procurement",30.307199999999995
"IRL",2021,"gdb_pubfin",23.12695
"ISR",2021,"gdb_capabilities",31.6
"ISR",2021,"gdb_climate",30.521224999999994
"ISR",2021,"gdb_company",39.84698125
"ISR",2021,"gdb_governance",44.71000000000001
"ISR",2021,"gdb_health",57.43666666666667
"ISR",2021,"gdb_integrity",32.99436181434599
"ISR",2021,"gdb_land",5.917875
"ISR",2021,"gdb_procurement",58.85846250000001
"ISR",2021,"gdb_pubfin",40.48623125
"ITA",2021,"gdb_capabilities",35.13333333333333
"ITA",2021,"gdb_climate",62.64965049999999
"ITA",2021,"gdb_company",73.38975
"ITA",2021,"gdb_governance",60.86
"ITA",2021,"gdb_health",76.995
"ITA",2021,"gdb_integrity",43.665585443037976
"ITA",2021,"gdb_land",13.371749999999999
"ITA",2021,"gdb_procurement",66.44174999999998
"ITA",2021,"gdb_pubfin",72.67750000000001
"JAM",2021,"gdb_capabilities",22.75
"JAM",2021,"gdb_climate",18.39899325
"JAM",2021,"gdb_company",34.29825
"JAM",2021,"gdb_governance",21.400000000000002
"JAM",2021,"gdb_health",26.864166666666666
"JAM",2021,"gdb_integrity",28.18760548523207
