"cc_iso3c","ref_year","variable","value"
"SOM",2019,"ilo_ps_mgrpro_female",0.3109284085588765
"SOM",2019,"ilo_ps_snrmgr_female",0.2521004782627429
"SRB",2022,"ilo_pse_female",0.5302597945939485
"SRB",2022,"ilo_pubad_female",0.43305564811729425
"SRB",2022,"ilo_ps_mgrpro_female",0.549139153512067
"SRB",2022,"ilo_ps_snrmgr_female",0.4477766287487073
"STP",2017,"ilo_pse_female",0.49428804569563445
"STP",2017,"ilo_pubad_female",0.5580933465739821
"STP",2017,"ilo_ps_mgrpro_female",0.5440523980562011
"SUR",2016,"ilo_pse_female",0.5335317186607019
"SUR",2016,"ilo_pubad_female",0.39924314096499525
"SUR",2016,"ilo_ps_mgrpro_female",0.6028762020272026
"SVK",2022,"ilo_ps_mgrpro_female",0.5737860387537685
"SVK",2022,"ilo_ps_snrmgr_female",0.27895676318921064
"SVK",2023,"ilo_pse_female",0.723395842019075
"SVK",2023,"ilo_pubad_female",0.5668052467658059
"SVN",2023,"ilo_pse_female",0.7110191117175875
"SVN",2023,"ilo_pubad_female",0.549385991510006
"SWE",2023,"ilo_pse_female",0.6960516067184598
"SWE",2023,"ilo_pubad_female",0.615980921156392
"SWZ",2021,"ilo_pse_female",0.4504690330565171
"SWZ",2021,"ilo_pubad_female",0.43089021070672445
"SWZ",2021,"ilo_ps_mgrpro_female",0.5406586748604318
"SYC",2020,"ilo_pse_female",0.6403018446059251
"SYC",2020,"ilo_pubad_female",0.6365951742627346
"SYC",2020,"ilo_ps_mgrpro_female",0.610936955764542
"SYC",2020,"ilo_ps_snrmgr_female",0.4441860465116279
"TCD",2018,"ilo_pse_female",0.15333867267568924
"TCD",2018,"ilo_pubad_female",0.10100847234030078
"TCD",2018,"ilo_ps_mgrpro_female",0.1465242438396801
"TGO",2017,"ilo_ps_mgrpro_female",0.3464142240737985
"TGO",2021,"ilo_pse_female",0.24093979968542953
"THA",2022,"ilo_pse_female",0.5263849400707206
"THA",2022,"ilo_pubad_female",0.40556676716261003
"THA",2022,"ilo_ps_mgrpro_female",0.5448212474935941
"THA",2022,"ilo_ps_snrmgr_female",0.2641380848011644
"TJK",2018,"ilo_pse_female",0.4709894095896467
"TJK",2018,"ilo_pubad_female",0.280113724476609
"TKL",2022,"ilo_pse_female",0.5469613259668509
"TKL",2022,"ilo_ps_mgrpro_female",0.5646766169154229
"TLS",2021,"ilo_ps_mgrpro_female",0.3485087180582628
"TLS",2022,"ilo_pse_female",0.43056119476759586
